match_id,year,round,match_date,venue,crowd,home_team,away_team,home_score,away_score,match_margin,match_result,home_win_rate_last3,home_win_rate_last5,home_win_rate_last10,home_avg_score_for_last5,home_avg_score_against_last5,home_win_streak,home_rest_days,home_ladder_pts_cum_pre,home_ladder_rank_pre,home_h2h_win_rate_prior,home_h2h_games_played_prior,home_venue_games_prior,home_venue_win_rate_prior,away_win_rate_last3,away_win_rate_last5,away_win_rate_last10,away_avg_score_for_last5,away_avg_score_against_last5,away_win_streak,away_rest_days,away_ladder_pts_cum_pre,away_ladder_rank_pre,away_h2h_win_rate_prior,away_h2h_games_played_prior,away_venue_games_prior,away_venue_win_rate_prior
2022-07-17__TIO Traeger Park__Melbourne Demons__Port Adelaide Power,2022,18,2022-07-17,TIO Traeger Park,6312.0,Melbourne Demons,Port Adelaide Power,83,69,14,Home Win,0.6666666666666666,0.4,0.6,78.2,72.8,0.0,10.0,48.0,1.0,0.4117647058823529,34,7,0.42857142857142855,0.6666666666666666,0.6,0.7,83.0,71.0,1.0,8.0,32.0,2.0,0.6129032258064516,31,3,1.0
2022-07-17__Marvel Stadium__Essendon Bombers__Gold Coast Suns,2022,18,2022-07-17,Marvel Stadium,23484.0,Essendon Bombers,Gold Coast Suns,103,55,48,Home Win,0.6666666666666666,0.6,0.4,90.6,87.0,2.0,7.0,20.0,4.0,0.7272727272727273,11,195,0.5487179487179488,0.3333333333333333,0.6,0.6,94.4,74.4,1.0,8.0,32.0,2.0,0.1,10,27,0.25925925925925924
2022-07-22__Marvel Stadium__Fremantle Dockers__Richmond Tigers,2022,19,2022-07-22,Marvel Stadium,23549.0,Richmond Tigers,Fremantle Dockers,52,52,0,Draw,0.3333333333333333,0.4,0.6,95.0,86.8,0.0,6.0,36.0,2.0,0.5714285714285714,35,96,0.4270833333333333,0.6666666666666666,0.6,0.6,84.0,81.2,0.0,6.0,48.0,1.0,0.4117647058823529,34,62,0.3709677419354839
2022-07-23__Sydney Cricket Ground__Adelaide Crows__Sydney Swans,2022,19,2022-07-23,Sydney Cricket Ground,25084.0,Sydney Swans,Adelaide Crows,118,85,33,Home Win,0.6666666666666666,0.6,0.6,86.0,68.2,2.0,7.0,44.0,4.0,0.42105263157894735,38,388,0.5979381443298969,0.0,0.2,0.2,78.6,89.0,0.0,7.0,20.0,9.0,0.5714285714285714,42,21,0.6190476190476191
2022-07-23__Marvel Stadium__Melbourne Demons__Western Bulldogs,2022,19,2022-07-23,Marvel Stadium,26501.0,Western Bulldogs,Melbourne Demons,110,100,10,Home Win,0.3333333333333333,0.6,0.6,93.6,94.4,1.0,8.0,36.0,5.0,0.5689655172413793,58,257,0.5019455252918288,0.6666666666666666,0.6,0.6,82.6,72.0,1.0,6.0,52.0,1.0,0.4696969696969697,66,64,0.421875
2022-07-23__The Gabba__Brisbane Lions__Gold Coast Suns,2022,19,2022-07-23,The Gabba,21467.0,Brisbane Lions,Gold Coast Suns,110,93,17,Home Win,0.6666666666666666,0.6,0.6,85.6,80.0,1.0,7.0,48.0,3.0,0.7368421052631579,19,291,0.5876288659793815,0.3333333333333333,0.4,0.6,83.6,85.6,0.0,6.0,32.0,6.0,0.2222222222222222,18,18,0.16666666666666666
2022-07-24__Optus Stadium__St Kilda Saints__West Coast Eagles,2022,19,2022-07-24,Optus Stadium,35665.0,West Coast Eagles,St Kilda Saints,62,90,-28,Away Win,0.0,0.2,0.1,78.6,104.8,0.0,7.0,8.0,6.0,0.574468085106383,47,56,0.6428571428571429,0.3333333333333333,0.2,0.4,64.6,92.6,0.0,9.0,36.0,3.0,0.36363636363636365,44,5,0.2
2022-07-24__Melbourne Cricket Ground__Collingwood Magpies__Essendon Bombers,2022,19,2022-07-24,Melbourne Cricket Ground,72402.0,Collingwood Magpies,Essendon Bombers,80,76,4,Home Win,1.0,1.0,0.8,83.2,72.4,8.0,8.0,48.0,1.0,0.5,66,428,0.5280373831775701,1.0,0.8,0.5,100.4,82.0,3.0,7.0,24.0,4.0,0.5285714285714286,70,326,0.558282208588957
2022-07-30__Melbourne Cricket Ground__Collingwood Magpies__Port Adelaide Power,2022,20,2022-07-30,Melbourne Cricket Ground,40716.0,Collingwood Magpies,Port Adelaide Power,88,82,6,Home Win,1.0,1.0,0.9,82.8,76.4,9.0,6.0,52.0,2.0,0.4666666666666667,30,429,0.5291375291375291,0.3333333333333333,0.4,0.5,86.2,81.6,0.0,7.0,32.0,7.0,0.5333333333333333,30,49,0.40816326530612246
2022-07-30__Marvel Stadium__Hawthorn Hawks__St Kilda Saints,2022,20,2022-07-30,Marvel Stadium,25348.0,St Kilda Saints,Hawthorn Hawks,75,63,12,Home Win,0.3333333333333333,0.4,0.5,68.2,83.6,1.0,6.0,40.0,5.0,0.3695652173913043,46,266,0.5451127819548872,1.0,0.6,0.4,88.4,80.6,3.0,7.0,28.0,8.0,0.6086956521739131,46,86,0.5581395348837209
2022-07-30__Sydney Cricket Ground__Greater Western Sydney Giants__Sydney Swans,2022,20,2022-07-30,Sydney Cricket Ground,31916.0,Sydney Swans,Greater Western Sydney Giants,112,39,73,Home Win,1.0,0.8,0.7,97.8,68.8,3.0,7.0,48.0,3.0,0.5625,16,389,0.5989717223650386,0.0,0.2,0.3,58.2,82.2,0.0,6.0,20.0,9.0,0.47368421052631576,19,9,0.4444444444444444
2022-07-31__Melbourne Cricket Ground__Brisbane Lions__Richmond Tigers,2022,20,2022-07-31,Melbourne Cricket Ground,39056.0,Richmond Tigers,Brisbane Lions,104,97,7,Home Win,0.0,0.2,0.5,89.2,84.0,0.0,9.0,38.0,2.0,0.7096774193548387,31,454,0.5022026431718062,0.6666666666666666,0.6,0.6,92.0,87.2,2.0,8.0,52.0,1.0,0.3125,32,52,0.2692307692307692
2022-07-31__Marvel Stadium__Essendon Bombers__North Melbourne Kangaroos,2022,20,2022-07-31,Marvel Stadium,29549.0,Essendon Bombers,North Melbourne Kangaroos,114,66,48,Home Win,0.6666666666666666,0.6,0.4,94.2,83.6,0.0,7.0,24.0,4.0,0.5217391304347826,46,196,0.5510204081632653,0.3333333333333333,0.2,0.1,67.6,111.2,0.0,8.0,8.0,5.0,0.46,50,222,0.527027027027027
2022-08-06__UTAS Stadium__Gold Coast Suns__Hawthorn Hawks,2022,21,2022-08-06,UTAS Stadium,9022.0,Hawthorn Hawks,Gold Coast Suns,70,63,7,Home Win,0.6666666666666666,0.6,0.4,84.4,70.6,0.0,7.0,28.0,8.0,0.7333333333333333,15,70,0.7285714285714285,0.3333333333333333,0.4,0.5,82.2,95.2,1.0,6.0,36.0,6.0,0.2857142857142857,14,5,0.0
2022-08-06__Marvel Stadium__Fremantle Dockers__Western Bulldogs,2022,21,2022-08-06,Marvel Stadium,24130.0,Western Bulldogs,Fremantle Dockers,78,95,-17,Away Win,0.6666666666666666,0.4,0.6,78.8,95.6,0.0,7.0,40.0,5.0,0.5357142857142857,28,258,0.5038759689922481,0.0,0.4,0.5,73.2,76.0,0.0,8.0,50.0,2.0,0.47058823529411764,34,63,0.36507936507936506
2022-08-07__Optus Stadium__Adelaide Crows__West Coast Eagles,2022,21,2022-08-07,Optus Stadium,50117.0,West Coast Eagles,Adelaide Crows,86,102,-16,Away Win,0.0,0.0,0.1,77.8,108.6,0.0,7.0,8.0,5.0,0.5957446808510638,47,57,0.631578947368421,0.3333333333333333,0.2,0.3,74.8,88.8,1.0,8.0,24.0,4.0,0.35714285714285715,42,3,0.0
2022-08-13__Marvel Stadium__Greater Western Sydney Giants__Western Bulldogs,2022,22,2022-08-13,Marvel Stadium,18301.0,Western Bulldogs,Greater Western Sydney Giants,62,57,5,Home Win,0.3333333333333333,0.4,0.5,81.0,93.0,0.0,7.0,40.0,5.0,0.5714285714285714,14,259,0.5019305019305019,0.3333333333333333,0.2,0.3,55.4,90.8,1.0,7.0,24.0,8.0,0.4,15,27,0.4074074074074074
2022-08-13__Melbourne Cricket Ground__Carlton Blues__Melbourne Demons,2022,22,2022-08-13,Melbourne Cricket Ground,55705.0,Melbourne Demons,Carlton Blues,79,74,5,Home Win,0.3333333333333333,0.4,0.4,84.0,81.0,0.0,8.0,56.0,2.0,0.5192307692307693,52,466,0.4721030042918455,0.3333333333333333,0.4,0.4,79.4,78.0,0.0,6.0,48.0,4.0,0.48936170212765956,47,268,0.458955223880597
2022-08-13__Optus Stadium__Fremantle Dockers__West Coast Eagles,2022,22,2022-08-13,Optus Stadium,53818.0,Fremantle Dockers,West Coast Eagles,71,47,24,Home Win,0.3333333333333333,0.4,0.6,72.4,73.4,1.0,7.0,54.0,3.0,0.4090909090909091,44,54,0.5740740740740741,0.0,0.0,0.1,76.4,103.4,0.0,6.0,8.0,9.0,0.6,40,58,0.6206896551724138
2022-08-13__Adelaide Oval__Adelaide Crows__North Melbourne Kangaroos,2022,22,2022-08-13,Adelaide Oval,28802.0,Adelaide Crows,North Melbourne Kangaroos,103,74,29,Home Win,0.6666666666666666,0.4,0.4,82.2,87.2,2.0,6.0,28.0,7.0,0.5454545454545454,44,103,0.5728155339805825,0.0,0.2,0.1,80.4,107.4,0.0,6.0,8.0,9.0,0.43902439024390244,41,9,0.0
2022-08-14__Melbourne Cricket Ground__Hawthorn Hawks__Richmond Tigers,2022,22,2022-08-14,Melbourne Cricket Ground,59338.0,Richmond Tigers,Hawthorn Hawks,128,67,61,Home Win,0.6666666666666666,0.4,0.5,89.0,81.2,2.0,8.0,46.0,3.0,0.4528301886792453,53,455,0.5032967032967033,0.6666666666666666,0.8,0.4,88.4,68.8,1.0,8.0,32.0,4.0,0.6041666666666666,48,297,0.5925925925925926
2022-08-14__Marvel Stadium__Essendon Bombers__Port Adelaide Power,2022,22,2022-08-14,Marvel Stadium,20568.0,Essendon Bombers,Port Adelaide Power,62,146,-84,Away Win,0.3333333333333333,0.6,0.5,92.4,77.4,0.0,8.0,28.0,6.0,0.43333333333333335,30,197,0.5532994923857868,0.0,0.2,0.4,80.0,83.0,0.0,8.0,32.0,4.0,0.6071428571428571,28,57,0.45614035087719296
2022-08-19__The Gabba__Brisbane Lions__Melbourne Demons,2022,23,2022-08-19,The Gabba,32172.0,Brisbane Lions,Melbourne Demons,57,115,-58,Away Win,0.6666666666666666,0.8,0.6,100.2,80.6,2.0,7.0,60.0,1.0,0.5517241379310345,29,293,0.590443686006826,0.6666666666666666,0.6,0.5,87.2,77.6,1.0,6.0,60.0,1.0,0.5185185185185185,27,25,0.44
2022-08-20__Adelaide Oval__Adelaide Crows__Port Adelaide Power,2022,23,2022-08-20,Adelaide Oval,50090.0,Port Adelaide Power,Adelaide Crows,111,55,56,Home Win,0.3333333333333333,0.2,0.4,92.4,89.6,1.0,6.0,36.0,4.0,0.47619047619047616,42,104,0.6153846153846154,1.0,0.6,0.5,92.0,84.8,3.0,7.0,32.0,6.0,0.45652173913043476,46,104,0.5769230769230769
2022-08-20__Manuka Oval__Fremantle Dockers__Greater Western Sydney Giants,2022,23,2022-08-20,Manuka Oval,7338.0,Greater Western Sydney Giants,Fremantle Dockers,69,89,-20,Away Win,0.3333333333333333,0.2,0.3,61.0,86.4,0.0,7.0,24.0,8.0,0.4166666666666667,12,28,0.42857142857142855,0.6666666666666666,0.4,0.6,64.4,68.8,2.0,7.0,58.0,2.0,0.5,10,3,0.3333333333333333
2022-08-20__Melbourne Cricket Ground__Essendon Bombers__Richmond Tigers,2022,23,2022-08-20,Melbourne Cricket Ground,58366.0,Essendon Bombers,Richmond Tigers,75,141,-66,Away Win,0.3333333333333333,0.4,0.5,84.8,88.6,0.0,6.0,28.0,7.0,0.5283018867924528,53,327,0.5565749235474006,1.0,0.6,0.6,96.2,75.8,3.0,6.0,50.0,3.0,0.41818181818181815,55,456,0.5043859649122807
2022-08-21__Marvel Stadium__St Kilda Saints__Sydney Swans,2022,23,2022-08-21,Marvel Stadium,23344.0,St Kilda Saints,Sydney Swans,74,88,-14,Away Win,0.3333333333333333,0.4,0.3,70.4,80.0,0.0,9.0,44.0,4.0,0.4166666666666667,60,268,0.5447761194029851,1.0,1.0,0.8,103.0,65.4,6.0,7.0,60.0,1.0,0.6,60,61,0.5737704918032787
2022-08-21__UTAS Stadium__Hawthorn Hawks__Western Bulldogs,2022,23,2022-08-21,UTAS Stadium,13105.0,Hawthorn Hawks,Western Bulldogs,64,87,-23,Away Win,0.3333333333333333,0.6,0.4,84.6,83.6,0.0,7.0,32.0,6.0,0.5737704918032787,61,71,0.7323943661971831,0.3333333333333333,0.6,0.5,80.0,80.4,1.0,8.0,44.0,4.0,0.4528301886792453,53,7,0.2857142857142857
2022-08-21__Melbourne Cricket Ground__Carlton Blues__Collingwood Magpies,2022,23,2022-08-21,Melbourne Cricket Ground,88287.0,Carlton Blues,Collingwood Magpies,74,75,-1,Away Win,0.0,0.2,0.4,71.0,83.2,0.0,8.0,48.0,3.0,0.5,68,269,0.45724907063197023,0.6666666666666666,0.8,0.9,81.0,82.0,0.0,7.0,60.0,1.0,0.5079365079365079,63,431,0.531322505800464
2022-09-03__Optus Stadium__Fremantle Dockers__Western Bulldogs,2022,EF,2022-09-03,Optus Stadium,58982.0,Fremantle Dockers,Western Bulldogs,73,60,13,Home Win,1.0,0.6,0.6,69.2,66.2,3.0,14.0,62.0,3.0,0.4857142857142857,35,55,0.5818181818181818,0.6666666666666666,0.6,0.6,80.6,82.0,2.0,13.0,48.0,4.0,0.5172413793103449,29,7,0.42857142857142855
2022-09-17__Sydney Cricket Ground__Collingwood Magpies__Sydney Swans,2022,PF,2022-09-17,Sydney Cricket Ground,45608.0,Sydney Swans,Collingwood Magpies,95,94,1,Home Win,1.0,1.0,0.9,98.8,64.0,8.0,15.0,68.0,1.0,0.44680851063829785,47,391,0.6010230179028133,0.6666666666666666,0.6,0.8,74.4,75.4,1.0,7.0,68.0,1.0,0.5490196078431373,51,21,0.38095238095238093
2022-09-24__Melbourne Cricket Ground__Geelong Cats__Sydney Swans,2022,GF,2022-09-24,Melbourne Cricket Ground,100024.0,Geelong Cats,Sydney Swans,133,52,81,Home Win,1.0,1.0,1.0,111.6,58.2,15.0,8.0,80.0,1.0,0.5862068965517241,58,198,0.6060606060606061,1.0,1.0,0.9,95.4,75.0,9.0,7.0,72.0,2.0,0.3898305084745763,59,114,0.42105263157894735
2023-03-16__Melbourne Cricket Ground__Carlton Blues__Richmond Tigers,2023,1,2023-03-16,Melbourne Cricket Ground,88084.0,Richmond Tigers,Carlton Blues,58,58,0,Draw,0.6666666666666666,0.8,0.5,117.2,83.2,0.0,196.0,0.0,1.0,0.43636363636363634,55,457,0.5054704595185996,0.0,0.2,0.3,74.8,81.2,0.0,207.0,0.0,1.0,0.5892857142857143,56,270,0.45555555555555555
2023-03-18__Adelaide Oval__Brisbane Lions__Port Adelaide Power,2023,1,2023-03-18,Adelaide Oval,34255.0,Port Adelaide Power,Brisbane Lions,126,72,54,Home Win,0.6666666666666666,0.4,0.5,100.8,84.0,2.0,210.0,0.0,1.0,0.4411764705882353,34,105,0.6190476190476191,0.6666666666666666,0.6,0.6,77.0,96.8,0.0,183.0,0.0,1.0,0.5625,32,10,0.3
2023-03-18__Marvel Stadium__North Melbourne Kangaroos__West Coast Eagles,2023,1,2023-03-18,Marvel Stadium,21274.0,North Melbourne Kangaroos,West Coast Eagles,87,82,5,Home Win,0.0,0.0,0.1,70.0,115.6,0.0,210.0,0.0,1.0,0.4375,48,225,0.52,0.0,0.0,0.1,69.0,100.2,0.0,210.0,0.0,1.0,0.574468085106383,47,65,0.4153846153846154
2023-03-18__Melbourne Cricket Ground__Melbourne Demons__Western Bulldogs,2023,1,2023-03-18,Melbourne Cricket Ground,48103.0,Melbourne Demons,Western Bulldogs,115,65,50,Home Win,0.3333333333333333,0.4,0.5,86.2,82.0,0.0,190.0,0.0,1.0,0.4626865671641791,67,469,0.47121535181236673,0.6666666666666666,0.4,0.5,70.6,76.6,0.0,196.0,0.0,1.0,0.576271186440678,59,135,0.45925925925925926
2023-03-19__Marvel Stadium__Fremantle Dockers__St Kilda Saints,2023,1,2023-03-19,Marvel Stadium,23429.0,St Kilda Saints,Fremantle Dockers,67,52,15,Home Win,0.0,0.4,0.3,74.0,80.8,0.0,210.0,0.0,1.0,0.5277777777777778,36,269,0.5427509293680297,0.6666666666666666,0.8,0.6,77.4,66.6,0.0,190.0,0.0,1.0,0.48484848484848486,33,64,0.375
2023-03-19__Melbourne Cricket Ground__Essendon Bombers__Hawthorn Hawks,2023,1,2023-03-19,Melbourne Cricket Ground,68691.0,Hawthorn Hawks,Essendon Bombers,65,124,-59,Away Win,0.3333333333333333,0.4,0.4,77.0,85.6,0.0,210.0,0.0,1.0,0.5272727272727272,55,298,0.5906040268456376,0.0,0.2,0.5,79.2,105.8,0.0,211.0,0.0,1.0,0.5357142857142857,56,328,0.5548780487804879
2023-03-19__ENGIE Stadium__Adelaide Crows__Greater Western Sydney Giants,2023,1,2023-03-19,ENGIE Stadium,8169.0,Greater Western Sydney Giants,Adelaide Crows,106,90,16,Home Win,0.3333333333333333,0.2,0.2,63.0,84.4,0.0,211.0,0.0,1.0,0.2727272727272727,11,80,0.5875,0.6666666666666666,0.6,0.4,85.8,88.8,0.0,211.0,0.0,1.0,0.6666666666666666,12,5,0.6
2023-03-25__Optus Stadium__Fremantle Dockers__North Melbourne Kangaroos,2023,2,2023-03-25,Optus Stadium,40487.0,Fremantle Dockers,North Melbourne Kangaroos,72,73,-1,Away Win,0.3333333333333333,0.6,0.5,68.8,64.4,0.0,6.0,0.0,6.0,0.4838709677419355,31,56,0.5892857142857143,0.3333333333333333,0.2,0.2,72.4,107.8,1.0,7.0,4.0,1.0,0.5483870967741935,31,6,0.3333333333333333
2023-03-25__Adelaide Oval__Adelaide Crows__Richmond Tigers,2023,2,2023-03-25,Adelaide Oval,38492.0,Adelaide Crows,Richmond Tigers,76,108,-32,Away Win,0.3333333333333333,0.6,0.4,86.8,86.4,0.0,6.0,0.0,6.0,0.6060606060606061,33,105,0.5714285714285714,0.3333333333333333,0.6,0.5,108.0,75.4,0.0,9.0,2.0,5.0,0.40540540540540543,37,17,0.4117647058823529
2023-03-26__Marvel Stadium__Essendon Bombers__Gold Coast Suns,2023,2,2023-03-26,Marvel Stadium,32915.0,Essendon Bombers,Gold Coast Suns,108,80,28,Home Win,0.3333333333333333,0.4,0.5,88.8,102.8,1.0,7.0,4.0,1.0,0.75,12,198,0.5505050505050505,0.3333333333333333,0.4,0.3,80.8,90.0,0.0,8.0,0.0,4.0,0.09090909090909091,11,29,0.27586206896551724
2023-03-26__Optus Stadium__Greater Western Sydney Giants__West Coast Eagles,2023,2,2023-03-26,Optus Stadium,44649.0,West Coast Eagles,Greater Western Sydney Giants,100,81,19,Home Win,0.0,0.0,0.1,73.0,99.6,0.0,8.0,0.0,4.0,0.6153846153846154,13,59,0.6101694915254238,0.3333333333333333,0.4,0.3,73.4,84.4,1.0,7.0,4.0,1.0,0.4166666666666667,12,8,0.125
2023-03-26__Sydney Cricket Ground__Hawthorn Hawks__Sydney Swans,2023,2,2023-03-26,Sydney Cricket Ground,37052.0,Sydney Swans,Hawthorn Hawks,118,37,81,Home Win,0.6666666666666666,0.8,0.9,87.2,86.2,1.0,8.0,4.0,1.0,0.3709677419354839,62,392,0.6020408163265306,0.0,0.2,0.4,65.8,95.4,0.0,7.0,0.0,4.0,0.6333333333333333,60,29,0.5172413793103449
2023-03-30__Marvel Stadium__Brisbane Lions__Western Bulldogs,2023,3,2023-03-30,Marvel Stadium,23665.0,Western Bulldogs,Brisbane Lions,67,53,14,Home Win,0.0,0.4,0.4,63.0,80.2,0.0,5.0,0.0,2.0,0.48717948717948717,39,260,0.5038461538461538,0.3333333333333333,0.6,0.6,82.4,102.2,1.0,6.0,4.0,1.0,0.4883720930232558,43,71,0.4084507042253521
2023-04-01__Adelaide Oval__Adelaide Crows__Port Adelaide Power,2023,3,2023-04-01,Adelaide Oval,48962.0,Port Adelaide Power,Adelaide Crows,86,117,-31,Away Win,0.6666666666666666,0.6,0.4,103.6,86.6,0.0,7.0,4.0,5.0,0.4883720930232558,43,106,0.6226415094339622,0.0,0.4,0.3,85.2,97.0,0.0,7.0,0.0,7.0,0.44680851063829785,47,106,0.5660377358490566
2023-04-01__Melbourne Cricket Ground__Essendon Bombers__St Kilda Saints,2023,3,2023-04-01,Melbourne Cricket Ground,69255.0,St Kilda Saints,Essendon Bombers,92,74,18,Home Win,0.6666666666666666,0.4,0.5,72.8,74.4,2.0,7.0,8.0,1.0,0.27450980392156865,51,114,0.43859649122807015,0.6666666666666666,0.4,0.6,87.6,105.6,2.0,6.0,8.0,1.0,0.6470588235294118,51,329,0.5562310030395137
2023-04-01__UTAS Stadium__Hawthorn Hawks__North Melbourne Kangaroos,2023,3,2023-04-01,UTAS Stadium,11007.0,Hawthorn Hawks,North Melbourne Kangaroos,80,61,19,Home Win,0.0,0.2,0.4,60.6,104.0,0.0,6.0,0.0,7.0,0.5645161290322581,62,72,0.7222222222222222,0.6666666666666666,0.4,0.3,73.8,99.4,2.0,7.0,8.0,1.0,0.4032258064516129,62,8,0.375
2023-04-02__Optus Stadium__Fremantle Dockers__West Coast Eagles,2023,3,2023-04-02,Optus Stadium,56090.0,Fremantle Dockers,West Coast Eagles,108,67,41,Home Win,0.0,0.4,0.4,69.0,69.6,0.0,8.0,0.0,4.0,0.4222222222222222,45,57,0.5789473684210527,0.3333333333333333,0.2,0.1,72.2,94.4,1.0,7.0,4.0,2.0,0.5853658536585366,41,60,0.6166666666666667
2023-04-02__Melbourne Cricket Ground__Melbourne Demons__Sydney Swans,2023,3,2023-04-02,Melbourne Cricket Ground,42423.0,Melbourne Demons,Sydney Swans,134,84,50,Home Win,0.3333333333333333,0.4,0.5,92.0,79.6,0.0,9.0,4.0,2.0,0.39285714285714285,56,470,0.4723404255319149,0.6666666666666666,0.8,0.9,93.2,78.8,2.0,7.0,8.0,1.0,0.5925925925925926,54,115,0.41739130434782606
2023-04-08__Adelaide Oval__Adelaide Crows__Fremantle Dockers,2023,4,2023-04-08,Adelaide Oval,33725.0,Adelaide Crows,Fremantle Dockers,111,72,39,Home Win,0.3333333333333333,0.4,0.4,88.2,97.0,1.0,7.0,4.0,4.0,0.47058823529411764,34,107,0.5700934579439252,0.3333333333333333,0.4,0.5,72.8,69.2,1.0,6.0,4.0,4.0,0.4594594594594595,37,12,0.25
2023-04-08__Marvel Stadium__Gold Coast Suns__St Kilda Saints,2023,4,2023-04-08,Marvel Stadium,21049.0,St Kilda Saints,Gold Coast Suns,113,60,53,Home Win,1.0,0.6,0.5,78.2,67.2,3.0,7.0,12.0,1.0,0.9166666666666666,12,271,0.5461254612546126,0.3333333333333333,0.4,0.4,77.4,87.6,1.0,6.0,4.0,4.0,0.26666666666666666,15,30,0.26666666666666666
2023-04-08__Sydney Cricket Ground__Port Adelaide Power__Sydney Swans,2023,4,2023-04-08,Sydney Cricket Ground,31686.0,Sydney Swans,Port Adelaide Power,64,66,-2,Away Win,0.6666666666666666,0.6,0.8,91.8,91.8,0.0,6.0,8.0,2.0,0.5714285714285714,28,393,0.6030534351145038,0.3333333333333333,0.6,0.4,106.6,88.2,0.0,7.0,4.0,4.0,0.37037037037037035,27,16,0.3125
2023-04-15__Adelaide Oval__Port Adelaide Power__Western Bulldogs,2023,5,2023-04-15,Adelaide Oval,45115.0,Port Adelaide Power,Western Bulldogs,70,56,14,Home Win,0.3333333333333333,0.6,0.4,90.6,88.6,1.0,7.0,8.0,3.0,0.5428571428571428,35,107,0.616822429906542,0.6666666666666666,0.4,0.5,64.4,83.4,2.0,7.0,8.0,3.0,0.42857142857142855,28,10,0.5
2023-04-15__Adelaide Hills__Brisbane Lions__North Melbourne Kangaroos,2023,5,2023-04-15,Adelaide Hills,7329.0,Brisbane Lions,North Melbourne Kangaroos,152,77,75,Home Win,0.6666666666666666,0.4,0.6,76.6,95.6,1.0,9.0,8.0,3.0,0.5,38,0,,0.3333333333333333,0.4,0.3,70.4,91.0,0.0,8.0,8.0,3.0,0.4594594594594595,37,0,
2023-04-16__Adelaide Oval__Collingwood Magpies__St Kilda Saints,2023,5,2023-04-16,Adelaide Oval,43976.0,Collingwood Magpies,St Kilda Saints,70,64,6,Home Win,0.6666666666666666,0.6,0.6,100.0,85.4,0.0,10.0,12.0,2.0,0.6481481481481481,54,8,0.625,1.0,0.8,0.6,87.6,63.0,4.0,8.0,16.0,1.0,0.3584905660377358,53,13,0.23076923076923078
2023-04-21__Optus Stadium__Fremantle Dockers__Western Bulldogs,2023,6,2023-04-21,Optus Stadium,47503.0,Fremantle Dockers,Western Bulldogs,69,118,-49,Away Win,0.6666666666666666,0.4,0.6,80.8,81.6,1.0,7.0,8.0,1.0,0.5,36,58,0.5862068965517241,0.6666666666666666,0.4,0.4,63.6,82.8,0.0,6.0,8.0,1.0,0.5,30,8,0.375
2023-04-22__GMHBA Stadium__Geelong Cats__Sydney Swans,2023,6,2023-04-22,GMHBA Stadium,23134.0,Geelong Cats,Sydney Swans,130,37,93,Home Win,0.6666666666666666,0.4,0.7,100.4,84.4,2.0,6.0,8.0,4.0,0.5932203389830508,59,322,0.717391304347826,0.3333333333333333,0.6,0.7,99.6,75.2,1.0,8.0,12.0,1.0,0.38333333333333336,60,29,0.3793103448275862
2023-04-22__Adelaide Oval__Port Adelaide Power__West Coast Eagles,2023,6,2023-04-22,Adelaide Oval,31638.0,Port Adelaide Power,West Coast Eagles,109,69,40,Home Win,0.6666666666666666,0.6,0.5,82.4,88.8,2.0,7.0,12.0,1.0,0.6,30,108,0.6203703703703703,0.0,0.2,0.1,80.2,107.6,0.0,6.0,4.0,6.0,0.40625,32,14,0.6428571428571429
2023-04-23__People First Stadium__Gold Coast Suns__North Melbourne Kangaroos,2023,6,2023-04-23,People First Stadium,9672.0,Gold Coast Suns,North Melbourne Kangaroos,97,54,43,Home Win,0.3333333333333333,0.2,0.3,72.8,97.0,0.0,9.0,4.0,5.0,0.5384615384615384,13,114,0.35964912280701755,0.0,0.4,0.2,76.4,98.6,0.0,8.0,8.0,4.0,0.5,14,31,0.41935483870967744
2023-04-23__UTAS Stadium__Adelaide Crows__Hawthorn Hawks,2023,6,2023-04-23,UTAS Stadium,10119.0,Hawthorn Hawks,Adelaide Crows,76,79,-3,Away Win,0.3333333333333333,0.2,0.3,60.4,101.4,0.0,7.0,4.0,5.0,0.5,40,73,0.726027397260274,1.0,0.6,0.6,102.4,86.8,3.0,10.0,12.0,3.0,0.4444444444444444,36,6,0.16666666666666666
2023-04-23__Marvel Stadium__Carlton Blues__St Kilda Saints,2023,6,2023-04-23,Marvel Stadium,45770.0,Carlton Blues,St Kilda Saints,60,82,-22,Away Win,0.6666666666666666,0.6,0.4,78.2,81.2,0.0,10.0,14.0,2.0,0.48,50,156,0.3782051282051282,0.6666666666666666,0.8,0.6,85.6,59.4,0.0,7.0,16.0,1.0,0.509090909090909,55,272,0.5477941176470589
2023-04-24__Melbourne Cricket Ground__Melbourne Demons__Richmond Tigers,2023,6,2023-04-24,Melbourne Cricket Ground,83985.0,Melbourne Demons,Richmond Tigers,96,78,18,Home Win,0.6666666666666666,0.6,0.5,106.8,81.8,0.0,9.0,12.0,1.0,0.5094339622641509,53,471,0.4734607218683652,0.0,0.2,0.5,75.4,81.6,0.0,10.0,6.0,2.0,0.4909090909090909,55,460,0.5021739130434782
2023-04-25__Melbourne Cricket Ground__Collingwood Magpies__Essendon Bombers,2023,6,2023-04-25,Melbourne Cricket Ground,95179.0,Collingwood Magpies,Essendon Bombers,90,77,13,Home Win,0.6666666666666666,0.8,0.6,95.2,79.2,1.0,9.0,16.0,1.0,0.5074626865671642,67,437,0.5354691075514875,0.6666666666666666,0.8,0.5,99.6,77.8,2.0,10.0,16.0,1.0,0.5211267605633803,71,330,0.5545454545454546
