property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,area_marla,area_raw
17001819,10018,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_villa_is_available_for_sale_full_paid-17001819-10018-1.html,House,14300000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,8 Marla,For Sale,3,06-29-2019,Mega Real Estate,Jamshed,8.0,8 Marla
17392352,893,https://www.zameen.com/Property/lahore_gulshan_e_ravi_portion_is_available_for_rent-17392352-893-4.html,Upper Portion,25000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,0,5 Marla,For Rent,2,07-19-2019,Al Hamad Associates & Property Advisor,Awais Ali,5.0,5 Marla
17102640,7209,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_a_great_opportunity_for_you_to_have_the_property_of_your_choice-17102640-7209-1.html,Flat,12500000,North Nazimabad,Karachi,Sindh,24.932405,67.030249,3,6 Marla,For Sale,3,07-03-2019,Gulzar Associates,M. Murtaza,6.0,6 Marla
14991209,1786,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_jasmine_block_10_marla_house_for_sale_in_bahria_town_lahore_jasmine_block_near_park-14991209-1786-1.html,House,16000000,Bahria Town,Lahore,Punjab,31.375843,74.189715,7,10 Marla,For Sale,5,04-04-2019,Safari Properties,"NISAAR SB, BABAR SB,",10.0,10 Marla
16781090,10235,https://www.zameen.com/Property/lahore_al_raziq_garden_double_story_house_is_available_for_sale-16781090-10235-1.html,House,5000000,Al-Raziq Garden,Lahore,Punjab,31.559283,74.184612,3,4 Marla,For Sale,4,06-18-2019,Muhammad Real Estate,Mian Jamshaid Salah-Ud-Din,4.0,4 Marla
16499731,4349,https://www.zameen.com/Property/lahore_mateen_avenue_here_is_a_good_opportunity_to_live_in_a_well_built_house-16499731-4349-1.html,House,5800000,Mateen Avenue,Lahore,Punjab,31.441992,74.291389,3,3 Marla,For Sale,3,06-25-2019,Rujpoot Estate & Builders,Faizan Javed,3.0,3 Marla
17264552,6853,https://www.zameen.com/Property/scheme_33_saadi_town_here_is_a_good_opportunity_to_live_in_a_well_built_house-17264552-6853-1.html,House,24800000,Scheme 33,Karachi,Sindh,24.964623,67.168558,6,9.6 Marla,For Sale,6,07-14-2019,Al Affan Real Estate,Syed Aqeel Shaikh,9.6,9.6 Marla
16498331,4506,https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_house_for_sale_in_d_block-16498331-4506-1.html,House,6000000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,2,3 Marla,For Sale,3,06-02-2019,Al Raqeeb Real Estate,Syed Shahid,3.0,3 Marla
15538676,6838,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_14_2nd_floor_flat_is_available_for_sale-15538676-6838-1.html,Flat,5500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920384,67.129162,0,4.4 Marla,For Sale,3,04-09-2019,Seven Eight Six Associates,"Ahtisham, Mubashir",4.4,4.4 Marla
17321166,781,https://www.zameen.com/Property/lahore_military_accounts_housing_society_double_storey_house_is_available_for_sale-17321166-781-1.html,House,15000000,Military Accounts Housing Society,Lahore,Punjab,31.421266,74.283972,0,8 Marla,For Sale,5,07-16-2019,Atif Estate & Builders,Malik Atif Waqas,8.0,8 Marla
16122556,10011,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_villa_is_available_for_sale-16122556-10011-1.html,House,19500000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,8 Marla,For Sale,3,06-27-2019,Bawany Builder & Realtor,Saad chotani,8.0,8 Marla
16448465,582,https://www.zameen.com/Property/faisalabad_saeed_colony_bungalow_is_available_for_sale-16448465-582-1.html,House,22500000,Saeed Colony,Faisalabad,Punjab,31.434925,73.129199,3,15 Marla,For Sale,3,05-17-2019,Anmol Estate Linker,Sheikh Tanveer Ahmad,15.0,15 Marla
17323399,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_brand_new_1_kanal_upper_portion_for_rent_located_in_dha_defence_6-17323399-1448-4.html,Upper Portion,70000,DHA Defence,Lahore,Punjab,31.471571,74.445906,4,1 Kanal,For Rent,3,07-20-2019,Etihad Marketing,Tahir Yaqoob,20.0,1 Kanal
12980053,7133,https://www.zameen.com/Property/malir_malir_homes_house_is_available_for_sale-12980053-7133-1.html,House,9500000,Malir,Karachi,Sindh,24.869033,67.202682,0,3.2 Marla,For Sale,0,11-19-2018,RealEstate Hub Direct,Unassigned,3.2,3.2 Marla
15450561,12435,https://www.zameen.com/Property/north_karachi_north_karachi_sector_7_d_160_sq_yard_corner_house_for_urgent_sale-15450561-12435-1.html,House,14000000,North Karachi,Karachi,Sindh,24.966616,67.05098,5,6.4 Marla,For Sale,5,04-09-2019,RealEstate Hub Direct,Unassigned,6.4,6.4 Marla
15929651,4334,https://www.zameen.com/Property/wapda_town_phase_2_wapda_town_phase_2_block_n3_brand_new_lower_portion_at_prime_location-15929651-4334-4.html,Lower Portion,38000,Wapda Town,Lahore,Punjab,31.442797,74.253488,2,10 Marla,For Rent,2,04-25-2019,RealEstate Hub Direct,Unassigned,10.0,10 Marla
12735723,174,https://www.zameen.com/Property/islamabad_i_8_house_for_sale_near_i_8_markaz-12735723-174-1.html,House,43000000,I-8,Islamabad,Islamabad Capital,33.668497,73.07416,4,14 Marla,For Sale,4,11-06-2018,RealEstate Hub Direct,Unassigned,14.0,14 Marla
16931528,9883,https://www.zameen.com/Property/lahore_sami_town_the_best_house_for_living_purpose-16931528-9883-1.html,House,6100000,Sami Town,Lahore,Punjab,31.56712,74.413107,4,5 Marla,For Sale,4,06-28-2019,Butt Property Centre,Syed Zameer Hussain,5.0,5 Marla
17035978,12,https://www.zameen.com/Property/karachi_federal_b_area_well_built_portion_available_in_good_location-17035978-12-1.html,Upper Portion,6000000,Federal B Area,Karachi,Sindh,24.92863,67.064466,2,3 Marla,For Sale,2,07-02-2019,Dua Enterprises & Property Consultants,M. Amir,3.0,3 Marla
15173036,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_double_storey_house_for_sale_in_shallay_valley_range_road_rawalpindi-15173036-1404-1.html,House,13000000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,0,6 Marla,For Sale,0,03-06-2019,Aqsa Property Centre,Muhammad Riaz Mughal,6.0,6 Marla
15992905,8974,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_apartment_is_available_for_sale_in_silk_tower_civic_center-15992905-8974-1.html,Flat,4700000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.123815,1,3 Marla,For Sale,2,05-05-2019,RealEstate Hub Direct,Unassigned,3.0,3 Marla
12858011,3069,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_abu_bakar_block_abou_bkr_block_safari_valley_7_marla_house_brand_new_house_for_sale-12858011-3069-1.html,House,14500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,6,7 Marla,For Sale,5,04-06-2019,Al Qaim Associate,Muhammad Rizwan,7.0,7 Marla
17217143,1797,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_aa_5_marla_beautiful_house_for_sale_in_bahria_town_sector_d_block_aa-17217143-1797-1.html,House,12500000,Bahria Town,Lahore,Punjab,31.375514,74.172735,4,5 Marla,For Sale,3,07-10-2019,Hussain Real Estate,Hamayun Bal,5.0,5 Marla
17266692,3967,https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_block_h2_portion_is_available_for_rent-17266692-3967-4.html,Upper Portion,60000,Johar Town,Lahore,Punjab,31.469924,74.267278,0,1 Kanal,For Rent,4,07-10-2019,Umer Estate And Builders,"Qasim Ali, Ansar Ali, Akhtar Ali",20.0,1 Kanal
16975265,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_500_yards_upper_portion_for_rent-16975265-1483-4.html,Upper Portion,110000,DHA Defence,Karachi,Sindh,24.805045,67.064323,3,1 Kanal,For Rent,3,06-26-2019,Khawaja Associates,Jawad,20.0,1 Kanal
13652942,6871,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_10_house_is_for_sale-13652942-6871-1.html,House,34000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.912128,67.099257,6,9.6 Marla,For Sale,6,12-19-2018,RealEstate Hub Direct,Unassigned,9.6,9.6 Marla
16759611,9883,https://www.zameen.com/Property/lahore_sami_town_lower_portion_is_available_for_rent-16759611-9883-4.html,Lower Portion,16000,Sami Town,Lahore,Punjab,31.56712,74.413107,0,6 Marla,For Rent,2,06-24-2019,Rana Abid Estate,Rana Abid,6.0,6 Marla
17342655,10020,https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_a_villa_for_sale_in_precinct_11_a_bahria_town-17342655-10020-1.html,House,10600000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,0,5 Marla,For Sale,0,07-17-2019,OK Estate & Builders,Aamir Memon,5.0,5 Marla
17446776,162,https://www.zameen.com/Property/islamabad_f_10_the_best_house_for_living_purpose-17446776-162-4.html,House,150000,F-10,Islamabad,Islamabad Capital,33.691531,73.005431,6,1 Kanal,For Rent,6,07-23-2019,Fine Estate,Nassar,20.0,1 Kanal
17317816,9246,https://www.zameen.com/Property/paragon_city_paragon_city_imperial_1_block_house_is_available_for_sale-17317816-9246-1.html,House,12500000,Paragon City,Lahore,Punjab,31.528283,74.463143,0,5 Marla,For Sale,3,07-16-2019,Ghuman Builders and Real Estate,Naseeb,5.0,5 Marla
17199236,1588,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_block_z_1_kanal_upper_portion_phase_3_block_z_2_bed_rent_38000-17199236-1588-4.html,Upper Portion,38000,DHA Defence,Lahore,Punjab,31.47428,74.380918,3,1 Kanal,For Rent,2,07-10-2019,Jinnah Estate,shafiq chughtai,20.0,1 Kanal
11585914,1798,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_bb_5_marla_brand_new_full_house_with_gas_for_sale_in_bahria_town-11585914-1798-1.html,House,12500000,Bahria Town,Lahore,Punjab,31.374249,74.176404,5,5 Marla,For Sale,3,08-07-2018,RealEstate Hub Direct,Unassigned,5.0,5 Marla
17133664,198,https://www.zameen.com/Property/karachi_bath_island_bath_island_appartment_for_rent-17133664-198-4.html,Flat,80000,Bath Island,Karachi,Sindh,24.83566,67.0286,3,9.8 Marla,For Rent,3,07-11-2019,MD Real Estate,Muhammad Rehan,9.8,9.8 Marla
15809570,534,https://www.zameen.com/Property/faisalabad_satiana_road_upper_portion_is_available_for_rent-15809570-534-4.html,Upper Portion,25000,Satiana Road,Faisalabad,Punjab,31.37861,73.129245,0,10 Marla,For Rent,0,04-18-2019,Al Qasim Estate Agency,"Daud Ahmad(Co-CEO), Shafique Arshad Waince(Co-CEO), Zafar Iqbal Bajwa (CEO)",10.0,10 Marla
17299812,163,https://www.zameen.com/Property/islamabad_f_11_house_is_available_for_rent_at_good_location-17299812-163-4.html,House,183000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,6,1.3 Kanal,For Rent,6,07-16-2019,Estate Panel,Usama,26.0,1.3 Kanal
13353720,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_full_floor_apartment_for_rent-13353720-1483-4.html,Flat,85000,DHA Defence,Karachi,Sindh,24.805045,67.064323,4,8.9 Marla,For Rent,3,11-20-2018,Akhtar Associates,Akhtar Baloch,8.9,8.9 Marla
12840554,8336,https://www.zameen.com/Property/rawalpindi_new_lalazar_1_kanal_house_for_sale-12840554-8336-1.html,House,40000000,New Lalazar,Rawalpindi,Punjab,33.561043,73.070615,5,1 Kanal,For Sale,4,11-07-2018,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
16129838,12025,https://www.zameen.com/Property/ghous_garden_ghous_garden_phase_3_3_marla__double_story_house-16129838-12025-1.html,House,4000000,Ghous Garden,Lahore,Punjab,31.584607,74.481766,4,3 Marla,For Sale,4,06-11-2019,Ideal Estate & Builders,Mian M. Tariq Saeed,3.0,3 Marla
16452369,1682,https://www.zameen.com/Property/islamabad_gulberg_book_your_luxury_apartment_on_easy_installments_in_gulberg_emporium_mall_and_residency-16452369-1682-1.html,Flat,6540000,Gulberg,Islamabad,Islamabad Capital,33.599018,73.211968,2,3.9 Marla,For Sale,2,06-03-2019,Apex Developers,Apex Developers,3.9,3.9 Marla
17279425,7222,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_n_1st_floor_flat_is_available_for_rent-17279425-7222-4.html,Flat,35000,North Nazimabad,Karachi,Sindh,24.948476,67.059474,3,4.9 Marla,For Rent,3,07-15-2019,ST Enterprises,"Abdullah Afaq, Tanzeel",4.9,4.9 Marla
16644420,6738,https://www.zameen.com/Property/surjani_town_surjani_town_sector_7a_well_built_apartment_available_in_good_location-16644420-6738-1.html,Flat,3900000,Gadap Town,Karachi,Sindh,25.036072,67.065954,2,3.3 Marla,For Sale,2,06-14-2019,Al Dinas Enterprises,Anas Qureshi,3.3,3.3 Marla
17381601,1573,https://www.zameen.com/Property/dha_phase_2_dha_phase_2_block_t_20_marla_beautiful_brand_new_outclass_location_bungalow_real_picture_very_low_price_proper_double_units-17381601-1573-1.html,House,52500000,DHA Defence,Lahore,Punjab,31.472303,74.403319,7,1 Kanal,For Sale,5,07-19-2019,Elegant Estate,Ch Muhammad Saeed,20.0,1 Kanal
16932044,1474,https://www.zameen.com/Property/lahore_bahria_orchard_1_kanal_villa_available_for_sale-16932044-1474-1.html,House,20800000,Bahria Orchard,Lahore,Punjab,31.317861,74.21814,4,1 Kanal,For Sale,4,06-29-2019,Taimoor Associates & Builders,Syed Ahmad Bukhri,20.0,1 Kanal
16078054,6834,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_10_flat_for_sale_ground_floor_flat_at_kda_place_tower-16078054-6834-1.html,Flat,7000000,Gulistan-e-Jauhar,Karachi,Sindh,24.924636,67.141903,3,6.4 Marla,For Sale,3,05-04-2019,Zain Estate,Muhammad Nadeem,6.4,6.4 Marla
15613501,1604,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_block_g_1_kanal_brand_new_luxury_royal_bungalow_in_dha_phase_5_for_sale-15613501-1604-1.html,House,46500000,DHA Defence,Lahore,Punjab,31.46835,74.401603,6,1 Kanal,For Sale,5,06-18-2019,Home Real Estate & Builders,Habib Malik,20.0,1 Kanal
16743579,3384,https://www.zameen.com/Property/g_9_g_9_1_g_9__islamabad_beautiful_location_house_for_sale-16743579-3384-1.html,House,39000000,G-9,Islamabad,Islamabad Capital,33.682674407959,73.030242919922,6,14 Marla,For Sale,6,06-26-2019,NA-48 Property,Anser  Nadeem,14.0,14 Marla
16264404,7078,https://www.zameen.com/Property/nazimabad_nazimabad_block_1_flat_for_sale_on_main_road_facing_project_in_nazimabad_no_1-16264404-7078-1.html,Flat,9500000,Nazimabad,Karachi,Sindh,24.906134,67.023983,3,5.8 Marla,For Sale,3,05-06-2019,Iman International,Habib,5.8,5.8 Marla
16554566,4178,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_block_p_5_marla_brand_new_double_storey_house_for_sale-16554566-4178-1.html,House,15000000,Sabzazar Scheme,Lahore,Punjab,31.515337,74.264045,6,5 Marla,For Sale,5,06-02-2019,RealEstate Hub Direct,Unassigned,5.0,5 Marla
17403758,1006,https://www.zameen.com/Property/lahore_pak_arab_housing_society_3_marla_house_for_sale_in_pak_arab_housing_scheme-17403758-1006-1.html,House,6000000,Pak Arab Housing Society,Lahore,Punjab,31.432105,74.349117,2,3 Marla,For Sale,2,07-20-2019,International Property Management Group,Ch Khizar Hayat,3.0,3 Marla
16392518,3946,https://www.zameen.com/Property/johar_town_phase_1_johar_town_phase_1_block_c_3_marla_tiled_neat_and_clean_house_foe_rent-16392518-3946-4.html,House,30000,Johar Town,Lahore,Punjab,31.455465,74.295859,2,3 Marla,For Rent,4,05-25-2019,Syed Associates,Syed Associates,3.0,3 Marla
15404022,6868,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_7_g1_house_is_available_for_sale-15404022-6868-1.html,House,75000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.92754,67.104406,0,1.3 Kanal,For Sale,6,04-09-2019,Zakria Real Estate & Marketing,Faisal Aziz,26.0,1.3 Kanal
16523080,3337,https://www.zameen.com/Property/g_13_g_13_1_4_marla_house_is_avaible_for_sale_at_g13_islamabad-16523080-3337-1.html,House,16500000,G-13,Islamabad,Islamabad Capital,33.645957,72.962472,5,4.4 Marla,For Sale,4,07-02-2019,AN Real Estate,Mr Asad Mr ASHRAF,4.4,4.4 Marla
11913044,448,https://www.zameen.com/Property/lahore_ittifaq_town_1_kanal_2_entrance_house-11913044-448-1.html,House,21200000,Ittifaq Town,Lahore,Punjab,31.492212,74.251015,6,1 Kanal,For Sale,7,09-06-2018,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
17254659,1650,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_block_j_2_kanal_full_house_for_rent_at_380000__-17254659-1650-4.html,House,380000,DHA Defence,Lahore,Punjab,31.47794,74.391947,7,2 Kanal,For Rent,6,07-10-2019,Sterling Gate Estate,Sajad Afzal or Shoukat Ali,40.0,2 Kanal
17037218,3423,https://www.zameen.com/Property/i_10_i_10_4_i_10_4_size__25_60_upper_floor__brand__new__house__for_rent-17037218-3423-4.html,Upper Portion,35000,I-10,Islamabad,Islamabad Capital,33.646421,73.045263,3,5.6 Marla,For Rent,3,07-04-2019,Shaheen Enterprises,Mr. Imran Tanoli,5.6,5.6 Marla
17097438,438,https://www.zameen.com/Property/rawalpindi_gulraiz_housing_scheme_here_is_a_good_opportunity_to_live_in_a_well_build_house-17097438-438-1.html,House,12700000,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.107144,4,5 Marla,For Sale,4,07-05-2019,Kohsar Real Estate,Raja Aqeel,5.0,5 Marla
16909382,10821,https://www.zameen.com/Property/faisalabad_makkah_garden_4_marla_new_built_double_storey__house_for_sale-16909382-10821-1.html,House,7000000,Makkah Garden,Faisalabad,Punjab,31.508298,73.067842,4,4 Marla,For Sale,4,06-25-2019,Al Makkah Builders & Real Estate,Naeem Akhtar,4.0,4 Marla
13892968,9135,https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_2_bed_luxury_apartment_1296_sq_ft__for_sale-13892968-9135-1.html,Flat,5000000,Fazaia Housing Scheme,Karachi,Sindh,25.042025023464,67.14009832019,3,5.8 Marla,For Sale,2,06-14-2019,Al Basit Real Estate,Yasir Manzoor,5.8,5.8 Marla
17046382,3443,https://www.zameen.com/Property/i_8_i_8_3_double_storey_house_is_available_for_rent-17046382-3443-4.html,House,130000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,0,14.2 Marla,For Rent,6,07-01-2019,Mehran Enterprises,Khalid,14.2,14.2 Marla
12553652,1485,https://www.zameen.com/Property/d_h_a_dha_phase_8_brand_new_outclass_architect_design__for_sale-12553652-1485-1.html,House,127500000,DHA Defence,Karachi,Sindh,24.782215,67.074537,5,1 Kanal,For Sale,5,06-14-2019,Find Homes Real Estate,M. Faisal Paracha,20.0,1 Kanal
17054405,6043,https://www.zameen.com/Property/satellite_town_satellite_town_block_d_portion_is_available_for_rent-17054405-6043-4.html,Upper Portion,42000,Satellite Town,Rawalpindi,Punjab,33.641205,73.06577,0,7 Marla,For Rent,3,07-02-2019,Al Rehman Real Estate,"Ammad Abbasi, Abdul Rehman Abbasi",7.0,7 Marla
16488577,3975,https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_block_m_bachelor_flat_is_available_for_rent-16488577-3975-4.html,Flat,20000,Johar Town,Lahore,Punjab,31.468826,74.273973,1,1.3 Marla,For Rent,2,06-24-2019,Waqar Associates,Malik Waqar Dilawar,1.3,1.3 Marla
14407890,4424,https://www.zameen.com/Property/lahore_nawab_town_10_marla_upper_portion_for_rent_in_nawab_town_with_gas_near_beaconhouse_school-14407890-4424-4.html,Upper Portion,27000,Nawab Town,Lahore,Punjab,31.452609,74.249039,3,10 Marla,For Rent,3,01-25-2019,RealEstate Hub Direct,Unassigned,10.0,10 Marla
16946013,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bed_flat_for_sale_bahria_town_rawalpindi_phase_7_mini_commercial-16946013-3047-1.html,Flat,2700000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,2,3.8 Marla,For Sale,2,06-27-2019,RealEstate Hub Direct,Unassigned,3.8,3.8 Marla
9590206,3961,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_beautiful_house_for_sale_in_johar_town_j_block-9590206-3961-1.html,House,11500000,Johar Town,Lahore,Punjab,31.469082,74.266148,4,5 Marla,For Sale,3,07-03-2019,RealEstate Hub Direct,Unassigned,5.0,5 Marla
17349373,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_upper_portion_for_rent_in_shalley_valley_range_road_rawalpindi-17349373-1404-4.html,Upper Portion,45000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,2,5 Marla,For Rent,2,07-19-2019,Al Mustafa Property Advisor,Faisal Gulzar,5.0,5 Marla
17241769,7210,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_b_saima_vilas_one_unit_luxury_banglow_for_sale_265_sq_yard_block_b-17241769-7210-1.html,House,35000000,North Nazimabad,Karachi,Sindh,24.925361,67.039089,4,10.6 Marla,For Sale,4,07-11-2019,Usman Associates,Maqsood Ahmed Abdul Shakoor,10.6,10.6 Marla
16841525,375,https://www.zameen.com/Property/islamabad_naval_anchorage_house_is_available_for_sale-16841525-375-1.html,House,8800000,Naval Anchorage,Islamabad,Islamabad Capital,33.573009,73.198629,0,5 Marla,For Sale,2,06-20-2019,Pak Watan Estate,Abdul Nisar,5.0,5 Marla
16596239,1039,https://www.zameen.com/Property/islamabad_h_13_corner_house_in_h_13_for_sale-16596239-1039-1.html,House,14500000,H-13,Islamabad,Islamabad Capital,33.637489,72.972193,6,8 Marla,For Sale,6,06-06-2019,RealEstate Hub Direct,Unassigned,8.0,8 Marla
17183289,6826,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_west_open_ground_1st_floor_bungalow_is_available_for_sale-17183289-6826-1.html,House,16500000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,2,4.8 Marla,For Sale,4,07-10-2019,Property King,Ali Rizwan,4.8,4.8 Marla
14509908,1314,https://www.zameen.com/Property/islamabad_ghauri_town_double_storey_house_is_available_for_sale-14509908-1314-1.html,House,8000000,Ghauri Town,Islamabad,Islamabad Capital,33.619337,73.125315,5,5 Marla,For Sale,4,04-05-2019,BlueSky Enterprises,BlueSky Enterprises,5.0,5 Marla
15579373,9012,https://www.zameen.com/Property/rawalpindi_rail_view_housing_society_7_marla_single_story_house_is_available_for_sale-15579373-9012-1.html,House,7500000,Rail View Housing Society,Rawalpindi,Punjab,33.596886,73.119657,3,7 Marla,For Sale,2,04-05-2019,RealEstate Hub Direct,Unassigned,7.0,7 Marla
17239586,4038,https://www.zameen.com/Property/model_town_model_town_block_m_upper_portion_is_available_for_rent-17239586-4038-4.html,Upper Portion,40000,Model Town,Lahore,Punjab,31.482368,74.310751,0,10 Marla,For Rent,2,07-10-2019,Best Way Estate & Builders,M Irfan,10.0,10 Marla
14142118,12179,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_usman_d_block_beautiful_24_marla_ground_portion_for_rent_in_usman_d_block_bahria_town_phase_8_rawalpindi-14142118-12179-4.html,Lower Portion,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.488788,73.07699,4,1.2 Kanal,For Rent,4,01-18-2019,RealEstate Hub Direct,Unassigned,24.0,1.2 Kanal
12465690,9935,https://www.zameen.com/Property/lahore_islamia_park_6_marla_house_is_available_for_sale-12465690-9935-1.html,House,12000000,Islamia Park,Lahore,Punjab,31.548701,74.303386,5,5.4 Marla,For Sale,6,10-06-2018,RealEstate Hub Direct,Unassigned,5.4,5.4 Marla
16464362,9996,https://www.zameen.com/Property/lahore_lalazaar_garden_brand_new_house_available_for_sale_near_80_feet_road_margzar-16464362-9996-1.html,House,8500000,Lalazaar Garden,Lahore,Punjab,31.509067,74.246771,3,3 Marla,For Sale,3,07-03-2019,Malaika Estate & Builders,Ashfaq Bhatti,3.0,3 Marla
17029514,749,https://www.zameen.com/Property/lahore_lalazar_1_5_marla_house_is_available_for_sale-17029514-749-1.html,House,3500000,Lalazar,Lahore,Punjab,31.466167,74.244961,2,1.5 Marla,For Sale,2,07-02-2019,Al Rehman Estate And Builders,"Mian Rehmat, M Riaz, Mian Iftikhar",1.5,1.5 Marla
16966110,6828,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_4_ground_1_house_is_available_for_sale_gulistan_e_jauhar_block_4-16966110-6828-1.html,House,24000000,Gulistan-e-Jauhar,Karachi,Sindh,24.929252,67.136679,0,5.3 Marla,For Sale,0,06-27-2019,Muzammil Associates,Waeem,5.3,5.3 Marla
14709024,1482,https://www.zameen.com/Property/d_h_a_dha_phase_5_apartment_new_luxury_1430_square_feet_1st_floor_west_open_3_beds_attached_bath__dressing__drawing_lounge_terrace_lift_standby_generator_security_cameras_parking-14709024-1482-1.html,Flat,22500000,DHA Defence,Karachi,Sindh,24.810265,67.043552,3,6.4 Marla,For Sale,3,06-27-2019,Suddhan Associates,Nadeem Khan,6.4,6.4 Marla
13946169,7081,https://www.zameen.com/Property/nazimabad_nazimabad_block_4_houses_for_sale_house_no_d_13_nazimaabad_4_near_mehbobe_lawn_street-13946169-7081-1.html,House,60000000,Nazimabad,Karachi,Sindh,24.916331,67.035398,6,16.9 Marla,For Sale,4,01-18-2019,RealEstate Hub Direct,Unassigned,16.9,16.9 Marla
16792488,3325,https://www.zameen.com/Property/g_10_g_10_2_great_opportunity_for_you_to_have_the_property_of_your_choice-16792488-3325-4.html,Lower Portion,75000,G-10,Islamabad,Islamabad Capital,33.67989,73.01264,3,1 Kanal,For Rent,3,06-20-2019,Kaka Khel Property,Mian Irfan Ali Shah,20.0,1 Kanal
17103791,9586,https://www.zameen.com/Property/malir_cantonment_dohs_phase_1_double_storey_house_is_available_for_sale-17103791-9586-1.html,House,120000000,Cantt,Karachi,Sindh,24.959894,67.188631,8,1.5 Kanal,For Sale,7,07-04-2019,Delta Estate & Builders,"Brigadier (R) Anis Ahmed, SI(M)",30.0,1.5 Kanal
16722698,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_500_yard_2unit_bungalow_phase_6_muhafiz_owner_built_extraordinary_chance_deal_95000000-16722698-1483-1.html,House,95000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,6,1 Kanal,For Sale,6,06-14-2019,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
17231653,9996,https://www.zameen.com/Property/lahore_lalazaar_garden_5_marla_single_story_furnished_house_for_sell-17231653-9996-1.html,House,7500000,Lalazaar Garden,Lahore,Punjab,31.509067,74.246771,3,5 Marla,For Sale,3,07-11-2019,Al Madina Estate Centre,Mian Muhammad Rizwan,5.0,5 Marla
16671182,1478,https://www.zameen.com/Property/d_h_a_dha_phase_1_bungalow_is_available_for_rent-16671182-1478-4.html,House,350000,DHA Defence,Karachi,Sindh,24.842983,67.065697,5,2 Kanal,For Rent,5,07-17-2019,Silk Estate,Muhammad Sajjad,40.0,2 Kanal
